# Data Analysis 
# Generated on: 2025-06-18 17:00:50
# Columns: Step, NS=0/MS=1, Time_Elapsed_s, Total_energy_calls, U_max
#
19080    1        194.582795   1500004080.0 16.269356   
19090    1        194.584735   1500004090.0 16.260708   
19100    1        194.586629   1500004100.0 16.256098   
19110    1        194.588572   1500004110.0 16.246061   
19120    1        194.590645   1500004120.0 16.237133   
19130    1        194.592600   1500004130.0 16.226433   
19140    1        194.594515   1500004140.0 16.212612   
19150    1        194.596434   1500004150.0 16.207069   
19160    1        194.598972   1500004160.0 16.192139   
19170    1        194.601344   1500004170.0 16.173882   
19180    1        194.603374   1500004180.0 16.157337   
19190    1        194.606113   1500004190.0 16.142792   
19200    1        194.608248   1500004200.0 16.126743   
19210    1        194.610176   1500004210.0 16.119808   
19220    1        194.612142   1500004220.0 16.108952   
19230    1        194.614037   1500004230.0 16.104141   
19240    1        194.616568   1500004240.0 16.091267   
19250    1        194.618652   1500004250.0 16.083942   
19260    1        194.620631   1500004260.0 16.072227   
19270    1        194.622810   1500004270.0 16.056639   
19280    1        194.624796   1500004280.0 16.042400   
19290    1        194.626874   1500004290.0 16.036163   
19300    1        194.631334   1500004300.0 16.027981   
19310    1        194.633883   1500004310.0 16.018345   
19320    1        194.636047   1500004320.0 16.009563   
19330    1        194.640046   1500004330.0 15.999559   
19340    1        194.642927   1500004340.0 15.988257   
19350    1        194.644897   1500004350.0 15.975915   
19360    1        194.646818   1500004360.0 15.959595   
19370    1        194.649429   1500004370.0 15.951637   
19380    1        194.651412   1500004380.0 15.941960   
19390    1        194.653337   1500004390.0 15.933548   
19400    1        194.655421   1500004400.0 15.923973   
19410    1        194.659930   1500004410.0 15.913092   
19420    1        194.662819   1500004420.0 15.906021   
19430    1        194.664751   1500004430.0 15.897156   
19440    1        194.666835   1500004440.0 15.882013   
19450    1        194.669187   1500004450.0 15.873678   
19460    1        194.671164   1500004460.0 15.867041   
19470    1        194.673049   1500004470.0 15.861246   
19480    1        194.674935   1500004480.0 15.857738   
19490    1        194.676815   1500004490.0 15.852692   
19500    1        194.678759   1500004500.0 15.848440   
19510    1        194.680669   1500004510.0 15.833359   
19520    1        194.683060   1500004520.0 15.824274   
19530    1        194.684546   1500004530.0 15.813952   
19540    1        194.686011   1500004540.0 15.805733   
19550    1        194.687512   1500004550.0 15.797640   
19560    1        194.688987   1500004560.0 15.786741   
19570    1        194.690433   1500004570.0 15.776673   
19580    1        194.691910   1500004580.0 15.759115   
19590    1        194.693391   1500004590.0 15.749382   
19600    1        194.695274   1500004600.0 15.733864   
